122467.56,36.40316146,120.68227243,15.92,0.02,0.02,0.06
122468.56,36.40316763,120.68223296,15.89,0.02,0.02,0.06
122469.56,36.40317362,120.68219426,15.85,0.02,0.02,0.06
122470.56,36.40317966,120.68215539,15.82,0.02,0.02,0.06
122471.56,36.40318566,120.68211678,15.81,0.02,0.02,0.06
122472.56,36.40319171,120.6820773,15.79,0.02,0.02,0.06
122473.56,36.40319784,120.68203715,15.77,0.02,0.02,0.06
122474.56,36.40320396,120.68199629,15.75,0.02,0.02,0.06
122475.56,36.40321019,120.68195481,15.72,0.02,0.02,0.06
122476.56,36.4032165,120.68191272,15.7,0.02,0.02,0.06
122477.56,36.40322292,120.68186982,15.68,0.02,0.02,0.06
122478.56,36.4032294,120.68182606,15.66,0.02,0.02,0.06
122479.56,36.40323597,120.68178149,15.64,0.02,0.02,0.06
122480.56,36.40324271,120.68173606,15.61,0.02,0.02,0.06
122481.56,36.40324957,120.68168984,15.57,0.02,0.02,0.06
122482.56,36.40325654,120.68164286,15.52,0.02,0.02,0.06
122483.56,36.40326361,120.68159522,15.5,0.02,0.02,0.06
122484.56,36.40327078,120.68154693,15.48,0.02,0.02,0.06
122485.56,36.40327806,120.68149819,15.46,0.02,0.02,0.06
122486.56,36.40328551,120.68144892,15.44,0.02,0.02,0.06
122487.56,36.40329309,120.68139928,15.42,0.02,0.02,0.06
122488.56,36.40330078,120.68134912,15.39,0.02,0.02,0.06
122489.56,36.40330851,120.68129831,15.37,0.02,0.02,0.06
122490.56,36.40331622,120.68124669,15.33,0.02,0.02,0.06
122491.56,36.40332388,120.68119424,15.29,0.02,0.02,0.06
122492.56,36.40333153,120.68114092,15.26,0.02,0.02,0.06
122493.56,36.4033391,120.68108705,15.24,0.02,0.02,0.06
122494.56,36.40334685,120.68103272,15.22,0.02,0.02,0.06
122495.56,36.40335478,120.68097788,15.2,0.02,0.02,0.06
122496.56,36.40336272,120.68092237,15.16,0.02,0.02,0.06
122497.56,36.40337068,120.68086608,15.12,0.02,0.02,0.06
122498.56,36.40337878,120.68080912,15.08,0.02,0.02,0.06
122499.56,36.40338695,120.68075171,15.05,0.02,0.02,0.06
122500.56,36.40339545,120.68069397,15.01,0.02,0.02,0.06
122501.56,36.4034042,120.68063649,14.99,0.02,0.02,0.06
122502.56,36.40341297,120.68057997,14.97,0.02,0.02,0.06
122503.56,36.40342162,120.6805244,14.95,0.02,0.02,0.06
122504.56,36.40343023,120.68046977,14.92,0.02,0.02,0.06
122505.56,36.40343864,120.68041598,14.89,0.02,0.02,0.06
122506.56,36.40344698,120.68036303,14.86,0.02,0.02,0.06
122507.56,36.4034552,120.68031101,14.83,0.02,0.02,0.06
122508.56,36.40346311,120.6802599,14.81,0.02,0.02,0.06
122509.56,36.40347089,120.68020983,14.79,0.02,0.02,0.06
